rank,score,nyc_percentile,hist_relative_pct,pred_gbm,pred_ridge,zip,city,county,state,zhvi,mom_5y_rel,log_price_rel_metro,nbr_log_price_gap,rent_yield,price_to_income_rel,bachelors_share_rel,d5_log_income_rel,d5_log_housing_units_rel,origin
679,42.45255175465046,18.4115523465704,-2.79810803818491,51.034584009827164,33.87051949947375,07627,Demarest,Bergen County,NJ,1577112.0,0.21890370839539522,0.752474226260917,0.3800539242861767,,0.13601994902702397,0.26848305566345954,0.06633083202178547,-0.03049371156111809,2026-07-31
680,42.33989847122395,18.29121540312876,-2.79810803818491,49.353483228380426,35.32631371406747,11753,Jericho,Nassau County,NY,1321700.0,0.08142773759295566,0.5757979132785209,0.10287644156810671,,0.12781587564327945,0.251489730384449,-0.23086189357492692,-0.16422507254358693,2026-07-31
681,42.332564379680434,18.170878459687124,-2.79810803818491,28.70284465624221,55.962284103118655,10466,New York,Bronx County,NY,679970.0,-0.05176122117751944,-0.08882762225278462,0.1271995305115965,0.056785844686397156,0.44324430744708176,-0.22698621128027785,-0.10919729821051227,-0.0010159462745240183,2026-07-31
682,42.320123595802706,18.050541516245488,-2.79810803818491,56.07275785010194,28.56748934150347,11765,Oyster Bay,Nassau County,NY,2797199.0,0.1303126246174994,1.3254977675856061,0.8471819610743463,,0.7640484889662076,0.2355724556449118,-0.4699449881091553,-0.17146708188669785,2026-07-31
683,42.266632562010855,17.930204572803852,-2.79810803818491,51.29279661533273,33.24046850868897,11576,Roslyn,Nassau County,NY,1767125.0,0.156127718811835,0.8662332464755309,0.2653017354206515,0.03730465295576542,0.21105496507796206,0.3046602957603286,-0.05985056381333109,-0.0985661902744412,2026-07-31
684,42.255842526578704,17.809867629362213,-2.79810803818491,48.57404956345061,35.93763548970681,07624,Closter,Bergen County,NJ,1225881.0,0.12152645130456677,0.5005388356147034,0.11138994623947518,,-0.027693751636932662,0.17221897019711507,0.07411406150144728,-0.045777256232853517,2026-07-31
685,42.21879079664255,17.689530685920577,-2.79810803818491,49.46522618205324,34.97235541123186,07043,Montclair,Essex County,NJ,1427857.0,0.18301672882764955,0.6530534788264468,0.6654603966904808,,-0.14715457461337889,0.34779914597335815,-0.03631022832431441,0.03977011716541794,2026-07-31
686,42.188976692860884,17.56919374247894,-2.79810803818491,48.84505589792141,35.532897487800355,07079,South Orange,Essex County,NJ,1087816.0,0.11779870202495282,0.38105076349869194,0.4639794131149859,0.03284324927951919,-0.17282810893474232,0.28072433401550667,0.11289870880571229,0.06982871600696532,2026-07-31
687,42.168299659621965,17.448856799037305,-2.79810803818491,47.57177786293882,36.76482145630511,11771,Oyster Bay,Nassau County,NY,1349672.0,0.10444407058609287,0.5967410438845331,0.036394356847486264,,0.25589033583373566,0.0912332659241828,0.031163487225116526,-0.0220311838704121,2026-07-31
688,42.161991607611,17.328519855595665,-2.79810803818491,26.49701707457715,57.82696614064484,10469,New York,Bronx County,NY,705694.0,-0.030232125536037907,-0.051694506207862645,0.3616818846537271,0.055732183848895535,0.3385658946454544,-0.20275933893573234,-0.08069671755399987,0.042687369644888215,2026-07-31
689,42.123512194757105,17.208182912154033,-2.79810803818491,41.052994416105484,43.194029973408725,10595,Valhalla,Westchester County,NY,907010.0,0.024455408004634555,0.1992777014347169,0.07636023458456442,,0.1047955601289885,-0.00631273806912569,-0.11547292456934954,-0.017207093973235124,2026-07-31
690,42.10580909790009,17.087845968712394,-2.79810803818491,30.09329184845373,54.118326347346446,07106,Newark,Essex County,NJ,464331.0,0.0440163038835685,-0.470278813301114,-0.16827914048461778,0.051074180951667936,0.27241852188491644,-0.2908928093261165,0.02905642617210802,-0.05722073584368355,2026-07-31
691,42.08626061114222,16.967509025270758,-2.79810803818491,49.812717214672794,34.35980400761166,11937,East Hampton,Suffolk County,NY,1982230.0,-0.020056008776254325,0.9811016427313568,-0.2967102719392525,0.21454383030921212,0.8357244619333588,0.032620498817327315,0.05087839164356289,0.022647864879591403,2026-07-31
692,42.08406519760614,16.84717208182912,-2.79810803818491,30.695823148109273,53.472307247103004,11420,New York,Queens County,NY,762365.0,-0.0744969714639648,0.025549648619476173,0.1303191130105379,0.053517650603401766,0.14157632884573235,-0.26031196381516697,0.0011463794277712935,-0.004673383525778355,2026-07-31
693,41.97521448840974,16.726835138387486,-2.79810803818491,50.679991918787806,33.270437058031675,07458,Upper Saddle River,Bergen County,NJ,1666600.0,0.08627442883181083,0.8076649163864786,0.553937409688773,,0.03166339563779341,0.2613987602421476,0.17332247140119783,0.02320723685194208,2026-07-31
694,41.95840348545387,16.60649819494585,-2.79810803818491,34.02410649468578,49.892700476221954,11361,New York,Queens County,NY,1003418.0,-0.06603078451374209,0.30029092279424496,0.13120069182773975,0.035101244488795875,0.35875040838577976,-0.028282739342061103,-0.04449762250086309,0.04046463522725245,2026-07-31
695,41.931491737136355,16.48616125150421,-2.79810803818491,27.665890648390473,56.197092825882244,11214,New York,Kings County,NY,774299.0,-0.21861090321364215,0.04108164870540598,-0.17548974693816533,0.039676266822556115,0.5742759470239729,-0.16313846499596496,-0.084612291257816,-0.05051663453338913,2026-07-31
696,41.931051702670985,16.365824308062578,-2.79810803818491,29.827110997619315,54.03499240772266,07104,Newark,Essex County,NJ,497351.0,-0.02049075763927241,-0.4015797307607336,-0.03644944729177446,0.046905235102568534,0.3311005775097644,-0.24379494323497855,0.13507813301337102,-0.005216376181216467,2026-07-31
697,41.924002545490076,16.24548736462094,-2.79810803818491,48.33630399658696,35.51170109439319,11545,Glen Head,Nassau County,NY,1615217.0,0.11118571099429744,0.7763487043341613,0.20822376364282214,,0.29070198283686,0.2117411746484129,-0.12174372568977532,-0.0063733450521714224,2026-07-31
698,41.894326695771,16.125150421179303,-2.79810803818491,46.01361702556087,37.77503636598114,10706,Hastings on Hudson,Westchester County,NY,1169338.0,0.13082944591233706,0.4533171946557566,0.15837397865568192,0.03258252729030401,-0.07682464096369235,0.2514570580395864,0.060870487036435605,0.05625052995204731,2026-07-31
699,41.87977102643557,16.004813477737663,-2.79810803818491,54.131809702959025,29.627732349912115,10580,Rye,Westchester County,NY,2360370.0,0.10188932486075189,1.1556975719500393,0.630311804676353,0.04117291929483763,0.3554895185102136,0.3111111121721615,0.016397483498353793,0.018944462932118974,2026-07-31
700,41.73961825867944,15.884476534296029,-2.79810803818491,30.62916922893109,52.850067288427795,11209,New York,Kings County,NY,844162.0,-0.40895812318136715,0.12746833435052274,-0.11860969251570808,0.040454710818126315,0.30698481543663436,0.039239593736592804,-0.04508998752682203,-0.0316701872681759,2026-07-31
701,41.702329065814595,15.764139590854393,-2.79810803818491,29.9140802354978,53.490577896131384,11356,New York,Queens County,NY,832691.0,-0.13845630758131086,0.11378649893553927,0.1297732964029059,0.03925825758066705,0.3722435186535946,-0.22274358385923332,0.10675602981645582,0.05294441506533713,2026-07-31
702,41.62054618062624,15.643802647412755,-2.79810803818491,30.42721040511484,52.81388195613764,07107,Newark,Essex County,NJ,506994.0,-0.05825492709561039,-0.38237638718316624,0.05701824057324956,0.047642723708214804,0.4023209689582046,-0.36127203306411654,0.24458712191050758,0.012378685105759055,2026-07-31
703,41.332161943222346,15.523465703971121,-2.79810803818491,42.819826158313305,39.844497728131394,10977,Spring Valley,Rockland County,NY,895376.0,0.20636735156774258,0.18636805628235287,0.007537578221084473,,0.5974837298235165,-0.2644959976926592,0.07601323883577216,-0.014746570011917107,2026-07-31
704,41.29453771127252,15.403128760529484,-2.79810803818491,26.63342891904921,55.95564650349583,11229,New York,Kings County,NY,780921.0,-0.22485498015370772,0.04959762360052267,-0.08731840758709808,0.042080966563206666,0.513781851500698,-0.07231266746002851,-0.142807748620287,-0.035383028743549,2026-07-31
705,41.26161031314755,15.282791817087846,-2.79810803818491,31.267496239808835,51.255724386486264,10705,Yonkers,Westchester County,NY,721738.0,-0.007797770067753257,-0.02921424648309312,0.17841050902170608,0.04401413590966692,0.47374152276932757,-0.1925325822379887,0.0314195479889392,-0.003912035795637883,2026-07-31
706,41.25317013654151,15.162454873646208,-2.79810803818491,45.32431225639096,37.18202801669206,08512,Cranbury Township,Middlesex County,NJ,767981.0,0.03998652541021955,0.032888851811913256,0.09839907956493477,,-0.021501152187789474,0.054555279250403155,0.040338076546976964,0.130758760525364,2026-07-31
707,41.24499017330663,15.042117930204574,-2.79810803818491,50.530360417100276,31.95961992951299,11020,Great Neck,Nassau County,NY,1636312.0,0.12476050685851661,0.7893237620623346,0.49334252557909863,,0.39170097898286005,0.13104134691056446,-0.176766946585996,-0.10016805309334016,2026-07-31
708,41.19464371772159,14.921780986762936,-2.79810803818491,49.89840621409885,32.49088122134434,07704,Fair Haven,Monmouth County,NJ,1601958.0,0.16826159602653093,0.76810549472013,0.5290482398872101,,-0.032102558719695695,0.37776451620055784,0.10212224603317566,0.08624814482822556,2026-07-31
709,41.147012300538464,14.801444043321299,-2.79810803818491,44.04529660291501,38.248727998161925,11023,Great Neck,Nassau County,NY,1536126.0,0.0727173588483229,0.726143071099898,0.2836199279053986,,0.49861876876674915,0.14315806639612982,-0.1504086177116406,0.04688760422303799,2026-07-31
710,41.106641215834955,14.681107099879661,-2.79810803818491,31.995341775913598,50.21794065575631,07029,Harrison,Hudson County,NJ,583959.0,-0.07875839929823378,-0.24104625244721056,0.1547130344462868,0.053754485122316266,-0.0009031517588777849,-0.008735574956581615,0.010199196928203591,0.3249007245245202,2026-07-31
711,41.039360901943375,14.560770156438027,-2.79810803818491,26.29787710476212,55.78084469912463,11378,New York,Queens County,NY,877805.0,-0.09987448120752837,0.16654839973060298,0.056627303382290606,0.03698884840556176,0.4354366684148949,-0.20116202439882958,-0.1318015667797514,0.01143365545620538,2026-07-31
712,40.97619874745991,14.440433212996389,-2.79810803818491,28.477520055153732,53.47487743976609,11370,New York,Queens County,NY,828017.0,-0.05395067767362924,0.10815723238715158,0.20600447010630596,0.04540487662343636,0.49856234247382747,-0.2485935445176154,-0.0546132086261224,0.04968104304598801,2026-07-31
713,40.92092589578644,14.320096269554753,-2.79810803818491,26.16563373478744,55.676218056785444,10017,New York,New York County,NY,782098.0,-0.34197948229884256,0.051103702927862926,-0.4785715368164407,0.06944610516725482,-0.14546475216348864,0.3709861058178908,-0.18890166944794018,-0.014683768792279131,2026-07-31
714,40.86640651999978,14.199759326113117,-2.79810803818491,26.006033229740243,55.72677981025931,10453,New York,Bronx County,NY,571897.0,-0.004282739908498451,-0.26191781740933706,0.2488887356400067,0.0489878680909145,0.957210946764486,-0.35799093442033963,-0.1010326360333842,-0.03752175798541453,2026-07-31
715,40.684157819328895,14.079422382671481,-2.79810803818491,35.048881415216144,46.31943422344165,10022,New York,New York County,NY,1180192.0,-0.32075350951370896,0.46255601670441315,-0.0007906317189600998,0.052323300422836,0.036167252938626104,0.35621657591136724,-0.09895112620946556,0.026932327954656096,2026-07-31
716,40.59910545002579,13.959085439229844,-2.79810803818491,31.697994233929094,49.500216666122476,11228,New York,Kings County,NY,1212115.0,-0.07645834129506177,0.48924586948879245,0.26334433742342256,0.02841864515296512,0.7836820039566763,-0.11411987897865528,-0.09348155682272541,-0.024438540159499048,2026-07-31
717,40.59370381659847,13.838748495788206,-2.79810803818491,46.91700850318209,34.27039913001485,10803,Pelham,Westchester County,NY,1458307.0,0.1890028714544684,0.6741554659506583,0.7757918004029403,0.035449318468756874,0.023807328047221743,0.2625399233965483,0.08326257020748429,0.022292295147132088,2026-07-31
718,40.581034185742496,13.718411552346572,-2.79810803818491,30.523450477470497,50.638617894014494,10004,New York,New York County,NY,1252150.0,-0.31098993048982815,0.5217413335937788,-0.22375209285555187,0.04663096231557784,-0.2784667198460469,0.4144339643677176,0.0420816364233616,-0.03860312478028734,2026-07-31
719,40.57790426992669,13.598074608904934,-2.79810803818491,24.892321892913003,56.263486646940386,11220,New York,Kings County,NY,975526.0,-0.46571798278717547,0.2721002911079964,-0.12348375098237874,0.033700543897990216,0.7465347404396503,-0.2208548205186741,0.0998004740379752,0.012495307005476783,2026-07-31
720,40.565491123568705,13.477737665463296,-2.79810803818491,41.59588905958037,39.535093187557045,11547,Glenwood Landing,Nassau County,NY,998799.0,0.10625168491332673,0.2956775698183929,-0.3866407687150062,,0.45287795197463754,0.2660934709568017,-0.0595150290201385,0.23129830682494862,2026-07-31
721,40.50141684224755,13.357400722021662,-2.79810803818491,27.39799815864788,53.604835525847214,10280,New York,New York County,NY,822198.0,-0.15973241366251897,0.10110449075959949,-0.6630062414630249,0.07705071407380329,-0.5069652175816952,0.3817849947864266,-0.11003345722808433,-0.10946797585861896,2026-07-31
722,40.39496893372739,13.237063778580024,-2.79810803818491,27.332784176533657,53.457153690921125,11223,New York,Kings County,NY,1102835.0,-0.07322574472660079,0.39476317845045017,0.2026635643989234,0.02876949078369247,0.9670610407028917,-0.15529554186443623,-0.07163709293625153,-0.07610776240115742,2026-07-31
723,40.34734882423321,13.116726835138387,-2.79810803818491,50.010744811343514,30.68395283712291,07632,Englewood Cliffs,Bergen County,NJ,1830360.0,0.06032349729034295,0.9013919467112483,1.207446899754018,,0.18191650278052118,0.2562703812838997,0.2031999863785927,-0.01359826460215148,2026-07-31
724,40.273591353834306,12.996389891696749,-2.79810803818491,50.33486124845288,30.212321459215737,11968,Southampton,Suffolk County,NY,2253681.0,0.0865442156474682,1.1094439140722478,0.1509365695331919,0.22137320956753612,0.7794419095540401,0.10145913833707643,0.15408022031015634,0.058938969969702534,2026-07-31
725,40.240393668601946,12.876052948255115,-2.79810803818491,53.76796188200616,26.71282545519773,07620,Alpine,Bergen County,NJ,3192136.0,0.12418669759469161,1.4575694069685685,1.2006812780839073,,0.6696646811077958,0.27321336618242376,0.4030681722014684,-0.05933051581217415,2026-07-31
726,40.09330592447341,12.755716004813477,-2.79810803818491,28.284990557542542,51.90162129140429,11232,New York,Kings County,NY,841661.0,-0.25373000414315927,0.12450132623663457,-0.3980945094241797,0.047296665392702796,0.3360972042704151,-0.13662203444300258,0.16432758357363042,0.038782711928304445,2026-07-31
727,40.08346275143527,12.63537906137184,-2.79810803818491,23.04051612104354,57.126409381826996,11203,New York,Kings County,NY,738204.0,-0.09944786729410246,-0.006656343245927232,-0.2764088227760837,0.0478271730309176,0.49660867020142585,-0.21323390272657783,-0.010605761748095688,0.0428326847751264,2026-07-31
728,40.0298560150496,12.515042117930205,-2.79810803818491,41.21619961456528,38.84351241553393,11516,Cedarhurst,Nassau County,NY,1248848.0,0.102834817500597,0.5191009443129104,0.22913987610059827,0.0422789501971777,0.5927892713226217,-0.03564145173881972,-0.27545167846962393,0.26819789490720264,2026-07-31
729,39.89594722866016,12.394705174488568,-4.306562509227508,45.849809499599026,33.9420849577213,10538,Larchmont,Westchester County,NY,1787056.0,0.12517918258400798,0.8774485667955396,0.6119156016801401,0.045797860150270216,0.26131640107751575,0.33473353959687024,-0.1767166075242237,0.13336844193912284,2026-07-31
730,39.890018034691224,12.274368231046932,-4.306562509227508,25.476283906673313,54.30375216270913,10455,New York,Bronx County,NY,481980.0,-0.18704125423085358,-0.4329740256749517,-0.10825233676337653,0.06808031063515073,0.7015745472366575,-0.3164673793672066,0.0026399734981481515,0.08281522299765269,2026-07-31
731,39.86681030581006,12.154031287605296,-4.306562509227508,48.08612265804907,31.647497953571058,11559,Lawrence,Nassau County,NY,2238703.0,0.24666243557105041,1.102775778618577,0.8577549984443689,,0.8623775311584605,0.11650725683570384,0.15172482683423993,-0.03766205862795653,2026-07-31
732,39.8526620138038,12.033694344163658,-4.306562509227508,33.230996858652745,46.47432716895486,11358,New York,Queens County,NY,1086228.0,-0.0859775363553826,0.37958990065029496,0.29897186843101053,0.029727838533619478,0.6216367062048274,-0.1030772725995619,0.016122669474915696,-0.020963776081854582,2026-07-31
733,39.85037453214316,11.913357400722022,-4.306562509227508,28.46237016534017,51.238378898946145,11379,New York,Queens County,NY,906378.0,-0.09178387717614064,0.1985802030064754,0.32634174604493715,0.037950319527730904,0.38125550259009233,-0.13474202087578602,-0.12202761923119176,0.035728322371060536,2026-07-31
734,39.814694964513194,11.793020457280386,-4.306562509227508,27.21684346116079,52.412546467865596,11418,New York,Queens County,NY,761379.0,-0.10601536188831914,0.024255699183424184,0.22755826544731228,0.04452444658210027,0.24397106042281957,-0.1619288627541548,0.03740887822656802,-0.011296649241511594,2026-07-31
735,39.8041015890759,11.672683513838749,-4.306562509227508,25.3410038508328,54.26719932731899,11433,New York,Queens County,NY,724396.0,0.012303585575598325,-0.025538417308988315,-0.008961532588500631,0.051353149224382416,0.3451953795029261,-0.3022761371409821,0.12567856388300136,0.03248889716660512,2026-07-31
736,39.65013877925698,11.552346570397113,-4.306562509227508,32.439869440407136,46.860408118106825,07208,Elizabeth,Union County,NJ,591099.0,0.12016587982083352,-0.22889282182890547,0.1106310614322581,0.044298169605772306,0.31014597511317343,-0.26531051063532674,0.05284411621193996,0.048585406543825635,2026-07-31
737,39.59908815790889,11.432009626955475,-4.306562509227508,31.580087907389675,47.6180884084281,11205,New York,Kings County,NY,1077317.0,-0.08109112043537578,0.3713527331922766,-0.1629685609021969,0.045050599617759673,0.5505176661313136,0.03579506768751706,0.235540122562357,0.05561389099837681,2026-07-31
738,39.4997638509812,11.311672683513839,-4.306562509227508,41.94988398324266,37.04964371871975,07976,New Vernon,Morris County,NJ,2108860.0,0.07411795680764258,1.043026537546945,0.7688052051141643,,0.2520771769645058,0.23863607725736968,0.7331400129476027,-0.7242131382024881,2026-07-31
739,39.49299348659294,11.191335740072201,-4.306562509227508,27.088840697278556,51.897146275907325,10016,New York,New York County,NY,946198.0,-0.3003081711370751,0.2415754683842053,-0.27426918651260124,0.06631797831388482,0.0184721779998529,0.3074181809801224,-0.1280797127821014,0.02470734333092066,2026-07-31
740,39.399948881236526,11.070998796630565,-4.306562509227508,30.93553412890907,47.864363633563975,11365,New York,Queens County,NY,1015551.0,-0.11198108435186568,0.3123102758465688,0.24247251654109903,0.03201253447860318,0.6359378623596992,-0.11223066394586145,-0.047786027283464705,0.004063296277184755,2026-07-31
741,39.336096507245976,10.95066185318893,-4.306562509227508,23.444489567777428,55.22770344671453,11423,New York,Queens County,NY,843106.0,-0.06583747487209343,0.12621653273538413,0.039361233514885186,0.03809129439655798,0.4647719901859595,-0.15534086039090794,-0.11389335152900415,-0.050001319721404605,2026-07-31
742,39.19346972770386,10.830324909747292,-4.306562509227508,44.74860926558154,33.63833018982616,11577,Roslyn Heights,Nassau County,NY,1417874.0,0.09341644753103787,0.6460378977814081,0.10055618598771154,,0.15959161873634886,0.16700037986637817,-0.028039927605034265,-0.03525976138333116,2026-07-31
743,39.19312975593953,10.709987966305656,-4.306562509227508,25.349794284552697,53.03646522732637,11210,New York,Kings County,NY,944833.0,-0.07618669872397063,0.24013249775052792,0.040094732915944675,0.03700687938111621,0.5342459686879433,-0.09758098056100045,-0.04371352563469699,-0.06031179680382488,2026-07-31
744,39.18610348176398,10.589651022864018,-4.306562509227508,36.69293868523309,41.67926827829486,11366,New York,Queens County,NY,1143176.0,-0.028719545985124023,0.43068912672676696,0.3425099990947391,0.029916662572945407,0.24391205970571295,0.06030170304690752,0.2424539908130896,-0.029256002397303596,2026-07-31
745,38.82051677542205,10.469314079422382,-4.306562509227508,19.062178925485693,58.57885462535841,10451,New York,Bronx County,NY,338618.0,,-0.7860023191311178,-0.48269734628878247,0.10577417498825575,0.27760779360046395,-0.2697454016978914,0.013696970360589589,0.10153086993538833,2026-07-31
746,38.733534717570755,10.348977135980746,-4.306562509227508,23.822848641994394,53.64422079314711,11369,New York,Queens County,NY,847115.0,-0.06958850769983335,0.1309600938923623,0.23737163988219478,0.03588651503060833,0.4664846979523378,-0.26772119748165946,0.16216038515311304,0.032291534710603906,2026-07-31
747,38.6347312590834,10.22864019253911,-4.306562509227508,20.168981618953932,57.10048089921287,10040,New York,New York County,NY,483751.0,-0.48988684403969496,-0.42930593131423933,-0.09425036477338722,0.0741192354328424,0.10965654548004689,-0.10099358522426283,0.04556612500294932,-0.04854123165529929,2026-07-31
748,38.59459435148363,10.108303249097473,-4.306562509227508,23.5486528404858,53.64053586248146,11204,New York,Kings County,NY,1272714.0,-0.003870367355813892,0.5380309921285953,0.2701548966078935,0.02363190651061467,1.0182633079046581,-0.19044756931305218,0.037793242533640026,0.03389046278738332,2026-07-31
749,38.59314928780378,9.987966305655837,-4.306562509227508,40.99696923081388,36.18932934479368,07041,Millburn,Essex County,NJ,1330636.0,0.1866387659460255,0.5825360555318628,0.5248007938235588,0.039980883418413986,-0.008180773049239365,0.3605152998972083,0.17749985954539405,0.03570970089338514,2026-07-31
750,38.56634923898378,9.8676293622142,-4.306562509227508,53.59432719504256,23.538371282925002,11976,Water Mill,Suffolk County,NY,5090000.0,0.12742929129256667,1.924156824005827,0.8270324769506505,0.23850689795053331,1.4510689122551887,0.23924164073418486,-0.007813786963549063,0.21987803166394776,2026-07-31
751,38.53146885688485,9.747292418772563,-4.306562509227508,28.589697143978697,48.473240569791,11239,New York,Kings County,NY,679990.0,-0.05506626347642793,-0.08879747389823756,-0.05718301938385295,,0.994478571835782,-0.2372888482062207,0.033585260269685335,0.270093551532755,2026-07-31
752,38.521109979642254,9.626955475330927,-4.306562509227508,23.616340581563342,53.42587937772117,07114,Newark,Essex County,NJ,464867.0,-0.1628002194241965,-0.4691249720905173,-0.08087790669214989,0.054852254688468355,0.6680853153157222,-0.3736050631237549,-0.03768043775417418,0.08098817792932449,2026-07-31
753,38.44269293306141,9.50661853188929,-4.306562509227508,22.834879936975305,54.050505929147505,11219,New York,Kings County,NY,1285891.0,-0.028553222903041936,0.5483313158107777,0.2606240546605125,0.025454714244309905,1.203180236696119,-0.28718448150873543,0.1294114154664321,0.023378094949411385,2026-07-31
754,38.42556378223571,9.386281588447654,-4.306562509227508,46.05785280136178,30.79327476310964,10583,Scarsdale,Westchester County,NY,1615554.0,0.09189126805977246,0.7765569626087352,0.5603342289951101,0.06565343676235023,-0.023651090831090515,0.3108611721294462,-0.04827808684201784,-0.0355989649648369,2026-07-31
755,38.19748102845331,9.265944645006016,-4.306562509227508,45.177121304445556,31.21784075246107,11024,Great Neck,Nassau County,NY,2425669.0,0.14607364016282212,1.182986506552444,0.7377109251805027,,0.7377445790396748,0.05585526210720615,0.07977285508256848,0.06943696400783876,2026-07-31
756,38.00498536887094,9.14560770156438,-4.306562509227508,25.988637191308943,50.021333546432935,07302,Jersey City,Hudson County,NJ,902619.0,-0.17422294906414101,0.1944242554678297,-0.2991810609746519,0.05160821281324623,-0.2495447572696492,0.3309687155809028,0.01640455300222321,0.18906881446163865,2026-07-31
757,37.99451383311317,9.025270758122744,-4.306562509227508,49.17008114514469,26.818946521081642,11568,Old Westbury,Nassau County,NY,3079808.0,0.18072074078295622,1.4217464735265555,0.9806980154959515,,0.6215384200867298,0.2976387657059375,-0.07686485291237233,-0.15012531765853127,2026-07-31
758,37.95731381894541,8.904933814681106,-4.306562509227508,26.469621636078912,49.44500600181191,11224,New York,Kings County,NY,563168.0,-0.3538948155073577,-0.2772983744487476,-0.5225109930719878,0.07148223379834875,0.6678010277446755,-0.13913263052769803,0.062224602715826194,0.037799248210351785,2026-07-31
759,37.70228862290125,8.78459687123947,-4.306562509227508,23.598465038936332,51.80611220686616,10033,New York,New York County,NY,613347.0,-0.3208925822052834,-0.19194456748108024,0.235256431811532,0.06175162751896284,0.21129099223537007,-0.08089016189070553,-0.057774736960409356,-0.005566568082231618,2026-07-31
760,37.6738492587825,8.664259927797833,-4.306562509227508,29.45092218011474,45.89677633745025,11105,New York,Queens County,NY,1151798.0,-0.0908305378853008,0.4382030760371016,0.3855852503767512,0.03181824018315061,0.5343694870282991,0.05641302738141263,0.013341175957599205,-0.0019146963188291927,2026-07-31
761,37.29278890622781,8.543922984356197,-4.306562509227508,34.24635253056589,40.33922528188973,10952,Monsey,Rockland County,NY,1155778.0,0.18630048910558764,0.44165315866884036,0.330679970515936,,0.9988528484498598,-0.23551986344585024,-0.14980579600974586,0.15435282759017382,2026-07-31
762,37.170975914416694,8.42358604091456,-4.306562509227508,20.998254619707602,53.343697209125786,11207,New York,Kings County,NY,642404.0,-0.09012984135301458,-0.14565834937486777,-0.2580505516158471,0.06384555366571108,0.5409508800755798,-0.2885102128622825,0.13015256255226504,-0.005843248878510912,2026-07-31
763,37.04027028140861,8.303249097472925,-4.306562509227508,30.365716038463734,43.71482452435348,10075,New York,New York County,NY,1223655.0,-0.402388558297481,0.49872160774646623,0.01201880237259445,0.039138828042043716,0.17075086744307266,0.38489097324321875,-0.11383925397826467,0.10192111513371342,2026-07-31
764,36.93623845438914,8.182912154031289,-4.306562509227508,17.19180433014191,56.68067257863637,10032,New York,New York County,NY,566913.0,-0.2446585235716082,-0.27067046147823604,0.07672829108370038,0.06387019668745773,0.41053964412193333,-0.07840201676560582,-0.1712882889502243,-0.008355965343696162,2026-07-31
765,36.51943087730495,8.062575210589651,-4.306562509227508,24.535788648185733,48.50307310642416,07307,Jersey City,Hudson County,NJ,774466.0,-0.03646992364290255,0.04129756648079663,-0.12408277785314858,0.04094172859689674,0.3401418967767167,-0.019452796156577634,0.04364119471394723,0.09445723627641227,2026-07-31
766,36.36250886657239,7.9422382671480145,-4.306562509227508,23.58123665554592,49.14378107759887,10473,New York,Bronx County,NY,558158.0,-0.06907878958746458,-0.2862332492234696,0.021944826049889343,0.06256048704634966,0.4749345171937651,-0.2369573860074855,0.0030167049654252764,0.028433913833625632,2026-07-31
767,36.115585501892966,7.821901323706378,-4.306562509227508,21.98099723800048,50.25017376578545,11432,New York,Queens County,NY,898273.0,-0.14072553219057013,0.18959763812594943,0.2247203922638814,0.03598232481422079,0.605492952801973,-0.12826902615437158,-0.05534330078008587,0.0678115288332413,2026-07-31
768,36.08635733772659,7.701564380264742,-4.306562509227508,41.0516697153604,31.12104496009278,07723,Deal,Monmouth County,NJ,4524126.0,0.2918855243384296,1.8063035152395877,1.436802181739834,,1.4523865644201812,-0.1546110835161052,0.6616169000014924,-0.024239992572143,2026-07-31
769,36.0658645663454,7.581227436823104,-4.306562509227508,21.142392537853222,50.98933659483757,10037,New York,New York County,NY,585332.0,-0.24284222712532397,-0.2386969263469183,-0.11149236270710894,0.05899158866732462,0.5876220556971699,-0.07137726674149969,-0.17059083646202566,-0.016868245199381085,2026-07-31
770,35.82656297751858,7.460890493381468,-4.306562509227508,34.53369979754419,37.119426157492974,11215,New York,Kings County,NY,1525203.0,-0.15565967646965148,0.7190063299421734,0.2633058345571033,0.03366114797219946,0.21524259062002815,0.3153211255018511,0.11034331144491638,0.027675171603567514,2026-07-31
771,35.66529939574225,7.3405535499398304,-4.306562509227508,18.131122516839255,53.19947627464525,10472,New York,Bronx County,NY,702826.0,-0.10312889966634273,-0.05576671991460991,0.34113126942361127,0.05259622639846625,0.9509673104058975,-0.35429622106079733,-0.028149114751094828,0.016628449431801237,2026-07-31
772,35.323880054387935,7.2202166064981945,-4.306562509227508,30.1959947791881,40.45176532958777,10021,New York,New York County,NY,1510567.0,-0.4439897360860844,0.7093643579827287,0.18320248776208814,0.03236837801174701,0.3637505329040269,0.30288130423195025,0.03027914413746835,-0.03305166123385535,2026-07-31
773,35.178675899886315,7.099879663056559,-4.306562509227508,20.7016707721346,49.655681027638025,07108,Newark,Essex County,NJ,503885.0,-0.0748105745606967,-0.38852906646089735,0.06760989692660324,0.04945842155501057,0.7436686791217972,-0.3068090603683856,0.06203603953866832,0.1171194433690828,2026-07-31
774,35.03206653518797,6.979542719614922,-4.306562509227508,29.191311116876435,40.87282195349951,10065,New York,New York County,NY,1721303.0,-0.2877660094937774,0.8399605462513833,0.3758008123410779,0.033026310742896095,0.5156590867803181,0.3743287364559055,-0.1858154623015924,0.019083826042928728,2026-07-31
