rank,score,nyc_percentile,hist_relative_pct,pred_gbm,pred_ridge,zip,city,county,state,zhvi,mom_5y_rel,log_price_rel_metro,nbr_log_price_gap,rent_yield,price_to_income_rel,bachelors_share_rel,d5_log_income_rel,d5_log_housing_units_rel,zillow_1y_forecast_pct,origin
665,37.69788685699771,20.09626955475331,-6.10844481774131,39.96206419155446,35.433709522440964,11366,New York,Queens County,NY,1143176.0,-0.028719545985124,0.4306891267267669,0.3425099990947391,0.0299166625729454,0.2439120597057129,0.0603017030469075,0.2424539908130896,-0.0292560023973035,1.4,2026-07-31
666,37.68698991525336,19.975932611311677,-6.10844481774131,20.170740498958352,55.20323933154836,10005,New York,New York County,NY,1127894.0,-0.2961681282325689,0.4172316520524788,-0.4196719114978275,0.05039307392543,-0.1097611201720198,0.3681554844265821,-0.2283909964977741,0.0838261653636219,1.1,2026-07-31
667,37.68205559118998,19.855595667870038,-6.10844481774131,29.80536556638314,45.55874561599681,11432,New York,Queens County,NY,898273.0,-0.1407255321905701,0.1895976381259494,0.2247203922638814,0.0359823248142207,0.605492952801973,-0.1282690261543715,-0.0553433007800858,0.0678115288332413,1.9,2026-07-31
668,37.55449272139128,19.7352587244284,-6.10844481774131,48.05258953243694,27.056395910345632,11569,Point Lookout,Nassau County,NY,1446249.0,0.1427264607114743,0.6658521490482965,0.584841036460757,,0.9848509218845888,0.0357953302108997,-0.8835803012236312,0.086886698911542,2.9,2026-07-31
669,37.44760282628539,19.61492178098676,-6.10844481774131,34.82068978483512,40.07451586773566,07652,Paramus,Bergen County,NJ,1088485.0,0.0612834917094854,0.3816661772374345,0.2345826258452135,0.0592566571748638,0.1306890631734176,0.0270933409526802,-0.1133702707320232,-0.0257186555216379,2.7,2026-07-31
670,37.42489634998773,19.494584837545126,-6.10844481774131,33.6382033500821,41.21158934989337,11365,New York,Queens County,NY,1015551.0,-0.1119810843518656,0.3123102758465688,0.242472516541099,0.0320125344786031,0.6359378623596992,-0.1122306639458614,-0.0477860272834647,0.0040632962771847,1.4,2026-07-31
671,37.41960859818157,19.374247894103487,-6.10844481774131,35.52985597473764,39.3093612216255,10604,White Plains,Westchester County,NY,954757.0,0.0136274881140362,0.2505807119619483,0.08873128013545,0.0487461811180354,0.2095439906174163,0.0207980322516208,-0.0890302406396532,0.0900640747738068,2.7,2026-07-31
672,37.325054688719206,19.25391095066185,-6.10844481774131,36.968947769182336,37.68116160825608,07922,Berkeley Heights,Union County,NJ,959460.0,0.0455521683524974,0.2554939633789814,0.0247528677930422,0.0419861368555123,-0.3361792511224799,0.2595046873243449,-0.1189165696480891,-0.0032115063342776,2.8,2026-07-31
673,37.308181083169,19.13357400722021,-6.10844481774131,34.58487387394145,40.03148829239657,10709,Eastchester,Westchester County,NY,1027870.0,0.0143810309540079,0.3243675743276171,0.1228931710820209,0.0402774754565763,-0.0926239359351719,0.1685388497480205,0.052184392960628,-0.0419694924566457,3.1,2026-07-31
674,37.28326887024498,19.01323706377858,-6.10844481774131,38.26221136989695,36.30432637059302,07869,Randolph,Morris County,NJ,830084.0,0.0651068750601243,0.1106504074896541,0.2951562800648677,0.0292725482249381,-0.3009279556447553,0.1909583989763038,-0.0459825802571529,-0.0781802022828086,2.3,2026-07-31
675,37.27014607278643,18.892900120336943,-6.10844481774131,38.24128147580537,36.29901066976748,07649,Oradell,Bergen County,NJ,1028168.0,0.0708700127892271,0.324658038636187,0.1778736803943683,,-0.3537037516274293,0.2276233698837352,0.2829220687552869,-0.0422312095946517,2.8,2026-07-31
676,37.25230903264293,18.772563176895307,-6.10844481774131,30.875113020914437,43.62950504437143,11357,New York,Queens County,NY,1010416.0,-0.0621633371840687,0.3072414245718633,0.3052253273667329,0.0359109438866897,0.4539110294759865,-0.0994528666900236,-0.10882772847925,0.0110261455337552,1.8,2026-07-31
677,37.20126206439616,18.65222623345367,-6.10844481774131,37.91829767240005,36.48422645639226,07934,Far Hills,Somerset County,NJ,1038767.0,0.0589316797914389,0.3349132137627002,0.1905404702021407,,-0.4468376215267728,0.2947576587585664,0.3183422532204503,-0.0484241562523004,2.7,2026-07-31
678,37.10366990770445,18.531889290012032,-6.10844481774131,45.16726097298927,29.04007884241964,11509,Atlantic Beach,Nassau County,NY,1503037.0,0.1204902179379029,0.7043667212345124,0.4367652633896455,,0.2984682753919461,0.1498989631960288,0.0530741835884995,-0.1074263886672059,2.2,2026-07-31
679,37.03798579721469,18.4115523465704,-6.10844481774131,45.05117431703123,29.024797277398147,07717,Avon by the Sea,Monmouth County,NJ,1848031.0,-0.0001773870418443,0.9109997258957492,0.3131322555686484,,0.823044126310269,0.2348025527093616,0.047439534523276,-0.059325294956946,4.1,2026-07-31
680,36.97687393139682,18.29121540312876,-6.10844481774131,36.55163874146613,37.40210912132752,07641,Haworth,Bergen County,NJ,1253595.0,0.1796850943626612,0.5228946250626123,0.2899300096518207,,-0.2229165985546679,0.2371170771595609,0.0515734248068024,-0.0250392497756821,3.1,2026-07-31
681,36.77947927182954,18.170878459687124,-6.10844481774131,32.30537767335924,41.25358087029984,11228,New York,Kings County,NY,1212115.0,-0.0764583412950617,0.4892458694887924,0.2633443374234225,0.0284186451529651,0.7836820039566763,-0.1141198789786552,-0.0934815568227254,-0.024438540159499,1.9,2026-07-31
682,36.75567223321265,18.050541516245488,-6.10844481774131,36.45445773634348,37.05688673008181,10577,Purchase,Westchester County,NY,2302543.0,0.1423016822446431,1.13089314009388,0.6832497418376917,,0.3306850866540542,0.2353571223633102,0.1893092267880796,-0.1010398502246611,3.4,2026-07-31
683,36.68837522074797,17.930204572803852,-6.10844481774131,25.11255831684782,48.26419212464812,11230,New York,Kings County,NY,927519.0,-0.3892780810777282,0.2216367667794792,-0.0422160167657406,0.0364934161484837,0.6940127492274584,-0.052147414810252,0.0460828718379087,0.0251658452488039,1.9,2026-07-31
684,36.18523522033097,17.809867629362213,-6.10844481774131,36.233903557215655,36.13656688344629,07974,New Providence,Union County,NJ,1022120.0,0.0965889520553688,0.3187577248299931,-0.0219780371731381,0.0327698072853383,-0.1126641007027331,0.2253054407717488,-0.1197043530201806,0.1987484835231099,2.9,2026-07-31
685,36.012737259817655,17.689530685920577,-6.10844481774131,34.06328498801958,37.96218953161573,07739,Little Silver,Monmouth County,NJ,1195269.0,0.1633513787101645,0.4752500122579715,0.1529496062722639,,-0.2876799122116698,0.3191017994142319,0.0634327944531349,0.001008061221728,3.8,2026-07-31
686,35.83198635292731,17.56919374247894,-6.10844481774131,34.36700122103916,37.29697148481546,07028,Glen Ridge,Essex County,NJ,1194061.0,0.0572701582994689,0.4742392360675058,0.6088442310237525,,-0.3153527075997744,0.3227483835679541,-0.0117560300639087,-0.0046873917062339,3.1,2026-07-31
687,35.82539517487922,17.448856799037305,-6.10844481774131,33.80094211516515,37.84984823459329,10605,White Plains,Westchester County,NY,1021141.0,0.0518123506196385,0.3177995723841693,-0.047976309633599,0.0382068087180579,0.0352309435198143,0.1855937904571211,0.011363184026413,0.1028725182361259,2.6,2026-07-31
688,35.6408483997412,17.328519855595665,-6.10844481774131,33.73635759044936,37.54533920903305,07756,Neptune Township,Monmouth County,NJ,931703.0,0.0566775249983567,0.2261380018105399,-0.3455067913270984,0.0330362753619135,0.4555501655489908,0.2024988106943177,0.1160486590175899,-0.1125003400525812,2.1,2026-07-31
689,35.44324691096859,17.208182912154033,-6.10844481774131,23.55892887725353,47.32756494468365,10026,New York,New York County,NY,902612.0,-0.2021725311000818,0.1944163845190267,0.0776714426300291,0.0501682309773195,0.5182162766042075,0.0577238109742384,0.0770895037752907,0.0119101879545183,2.5,2026-07-31
690,35.4371686618084,17.087845968712394,-6.10844481774131,42.89046583788328,27.98387148573352,11968,Southampton,Suffolk County,NY,2253681.0,0.0865442156474682,1.1094439140722478,0.1509365695331919,0.2213732095675361,0.7794419095540401,0.1014591383370764,0.1540802203101563,0.0589389699697025,2.9,2026-07-31
691,35.420331272916656,16.967509025270758,-6.10844481774131,32.396755701336424,38.44390684449689,11105,New York,Queens County,NY,1151798.0,-0.0908305378853008,0.4382030760371016,0.3855852503767512,0.0318182401831506,0.5343694870282991,0.0564130273814126,0.0133411759575992,-0.0019146963188291,1.6,2026-07-31
692,35.346480989117524,16.84717208182912,-6.10844481774131,40.47263624124624,30.220325736988805,11598,Woodmere,Nassau County,NY,1390549.0,0.1222115918595999,0.6265778545399012,0.3321579258768778,,0.1004212489348119,0.2060259738455089,0.0385353528039331,-0.0781796754847225,2.4,2026-07-31
693,35.17284660836846,16.726835138387486,-6.10844481774131,23.52627624128413,46.81941697545279,11233,New York,Kings County,NY,1031541.0,-0.0745859347917004,0.3279330737643651,0.0723847811676599,0.0381809000314124,0.9154483962879753,-0.1578660231823332,0.0980061814791692,0.0167178368588596,1.7,2026-07-31
694,35.16541377966448,16.60649819494585,-6.10844481774131,31.33123696980073,38.99959058952823,10570,Pleasantville,Westchester County,NY,1041395.0,0.0169557485479149,0.337440378123464,0.0068535993026692,0.0386020622813853,-0.1553304942492925,0.2435731674020153,-0.007380156687315,-0.0016487696263831,2.7,2026-07-31
695,35.16306306203491,16.48616125150421,-6.10844481774131,37.66489956626235,32.661226557807474,11363,New York,Queens County,NY,1129137.0,-0.0437183170783899,0.4183324343865759,0.2063056723897158,0.0317915450873237,0.311155568698118,0.0704379575392989,-0.0180611011468663,0.0073739156643902,2.1,2026-07-31
696,35.011741898948955,16.365824308062578,-6.10844481774131,30.257324486221627,39.76615931167628,10707,Tuckahoe,Westchester County,NY,921436.0,-0.1142311388859479,0.2150568043454708,0.0440582903000716,0.0369125050649434,0.0614446437174922,0.1352919543747174,-0.0958958820808977,-0.0414311858966002,2.3,2026-07-31
697,34.92924541148225,16.24548736462094,-7.757760809646008,33.69887444349166,36.15961637947284,10952,Monsey,Rockland County,NY,1155778.0,0.1863004891055876,0.4416531586688403,0.330679970515936,,0.9988528484498598,-0.2355198634458502,-0.1498057960097458,0.1543528275901738,2.4,2026-07-31
698,34.89375304979626,16.125150421179303,-7.757760809646008,35.662474198976305,34.12503190061622,07640,Harrington Park,Bergen County,NJ,1010026.0,0.0711189528602926,0.3068549124625743,0.0719723496293482,,-0.1676190008959406,0.2399841962144333,0.0615835718960458,0.0658957502002553,2.9,2026-07-31
699,34.88377968417876,16.004813477737663,-7.757760809646008,31.46172710580669,38.30583226255084,10591,Tarrytown,Westchester County,NY,954014.0,-0.0581933474910357,0.2498018902548118,0.0737765735970867,0.0413055841421279,0.3172507970752469,0.0645040758590103,-0.1630699618451903,0.1020795169914168,2.8,2026-07-31
700,34.76927907364322,15.884476534296027,-7.757760809646008,41.74990908692703,27.7886490603594,08752,Seaside Park,Ocean County,NJ,889041.0,0.0894251448757049,0.1792674204047575,0.3410198575850707,,0.5342460071134354,0.0410558425293426,-0.1387506280344368,0.0314854470435917,2.9,2026-07-31
701,34.75633223760886,15.764139590854391,-7.757760809646008,26.941608285901133,42.57105618931658,11237,New York,Kings County,NY,1119079.0,-0.0724618291818824,0.4093848049141719,-0.0219959275313446,0.0410121719845926,0.6856871849522388,-0.045074365874443,0.2377756563215403,0.014335840478003,1.7,2026-07-31
702,34.71750151278248,15.643802647412755,-7.757760809646008,36.1453323463497,33.28967067921525,08558,Skillman,Somerset County,NJ,1062750.0,0.102736627099356,0.3577387203572542,0.3571904854084859,,-0.3849040145660194,0.3022553744871262,-0.1176365015912228,-0.0281934242490186,2.3,2026-07-31
703,34.69444793281604,15.52346570397112,-7.757760809646008,40.7598881772157,28.629007688416376,11963,Sag Harbor,Suffolk County,NY,2368224.0,0.0574056516135858,1.1590194856648033,0.0016066310525939,0.2836161627992836,1.030232432640212,0.0319767755968215,0.1450726442368601,0.0284562734354969,2.1,2026-07-31
704,34.66975192092169,15.403128760529484,-7.757760809646008,31.886221302948098,37.45328253889529,11768,Northport,Suffolk County,NY,990562.0,0.0171547974739802,0.2873958287139615,0.0921865511366082,0.0377563608269369,-0.142150258131106,0.14262040742417,0.0029332134026507,-0.0352794470222776,2.9,2026-07-31
705,34.65462025268236,15.282791817087846,-7.757760809646008,30.890025201540578,38.41921530382415,10708,Bronxville,Westchester County,NY,980539.0,-0.0664221492894526,0.2772258977928636,0.2609199344837574,0.0523691733361925,0.159482331569859,0.1562302714441544,-0.140893383635591,0.0148417360627742,2.7,2026-07-31
706,34.58053580800894,15.162454873646208,-7.757760809646008,36.12553481112491,33.03553680489297,07624,Closter,Bergen County,NJ,1225881.0,0.1215264513045667,0.5005388356147034,0.1113899462394751,,-0.0276937516369326,0.172218970197115,0.0741140615014472,-0.0457772562328535,3.2,2026-07-31
707,34.574224339617686,15.042117930204574,-7.757760809646008,29.667661209683445,39.480787469551935,11791,Syosset,Nassau County,NY,1222600.0,0.0585733614799831,0.4978591955030023,-0.093331468491657,0.0515295080490142,-0.0939027094835076,0.2130382173787033,-0.0810945483263125,-0.0667123612484361,2.8,2026-07-31
708,34.5675415675559,14.921780986762936,-7.757760809646008,47.99175515165407,21.143327983457727,07711,Allenhurst,Monmouth County,NJ,2551963.0,0.3538470047321528,1.2337419486670047,0.8069844585099908,0.0138716745105938,1.2328992890664316,0.2342724468478597,-0.379025938189951,0.0173396650878115,3.6,2026-07-31
709,34.52386609429235,14.8014440433213,-7.757760809646008,35.90095783106622,33.14677435751848,07481,Wyckoff,Bergen County,NJ,1180972.0,0.0841070579710056,0.4632168351289589,0.1870655208189955,,-0.1335874690412535,0.2159576232148603,0.0516381096657774,0.0021348134894679,3.1,2026-07-31
710,34.48875172430128,14.68110709987966,-7.757760809646008,26.198254677388174,42.77924877121439,11213,New York,Kings County,NY,1147833.0,-0.0053067860881107,0.4347553274040283,0.1862185561091518,0.0330323734582076,0.9796729820437208,-0.1215061113786066,0.1422531320762488,0.0271117640575318,2.0,2026-07-31
711,34.432913503477835,14.560770156438029,-7.757760809646008,31.884673839427258,36.98115316752841,11570,Rockville Centre,Nassau County,NY,987962.0,-0.0008458946805159,0.2847679269521137,0.2790615959596536,0.0420866437600526,-0.0512586919682089,0.130000589798131,0.0630092232614245,0.005767084219052,1.9,2026-07-31
712,34.22614523342179,14.440433212996387,-7.757760809646008,17.723640245715174,50.7286502211284,10009,New York,New York County,NY,1083044.0,-0.0999857247010599,0.3766545684222535,-0.4183918196475833,0.0559806843073986,0.5666461626965542,0.1335081726422822,0.1456276538971721,-0.006139223638218,3.2,2026-07-31
713,34.14450194994493,14.320096269554751,-7.757760809646008,31.13113733804362,37.15786656184625,07039,Livingston,Essex County,NJ,1113222.0,0.0905002254806643,0.4041376495362865,0.08019154239512,0.0471587339661316,-0.3118409607836725,0.2440020115579013,0.0902794772334178,-0.0228068773775278,2.7,2026-07-31
714,34.12761338465996,14.199759326113115,-7.757760809646008,21.182028930714488,47.07319783860543,10030,New York,New York County,NY,726848.0,-0.1577918040451923,-0.0221584709768052,0.2039703226141185,0.0513903473557294,1.0151812311534936,-0.1369374348339937,-0.2931902454857411,0.0289729114332895,1.3,2026-07-31
715,34.0536961102764,14.07942238267148,-7.757760809646008,36.39147148951197,31.715920731040832,07931,Far Hills,Somerset County,NJ,1454207.0,0.0794605634345661,0.6713399449681425,0.4831624372012264,,0.0889039168976857,0.2065969881726476,-0.1350212734691585,0.1720587267811749,2.7,2026-07-31
716,34.01472237152377,13.959085439229844,-7.757760809646008,25.194297477918088,42.83514726512945,11221,New York,Kings County,NY,1098219.0,-0.1315041834113174,0.3905692350570735,-0.0052956327355673,0.040092203945547,0.6605532920607977,-0.0309973933575752,0.1787912529896829,0.0776963779506625,1.5,2026-07-31
717,33.89754034621667,13.838748495788206,-7.757760809646008,19.459418184068948,48.33566250836439,10454,New York,Bronx County,NY,813171.0,-0.0758527976816441,0.09006491720484,0.2905585992755011,0.0444291681858148,1.6296910227809718,-0.3493405727900589,-0.1151402299032646,0.0678955123501856,2.1,2026-07-31
718,33.72989370907824,13.718411552346572,-7.757760809646008,32.64549445335567,34.81429296480082,08820,Edison,Middlesex County,NJ,836250.0,0.0744772759596358,0.1180517795314344,0.3195128524518313,0.0445058134608209,-0.3044754696031397,0.2262593421502874,0.0263851345518126,-0.0141303711577529,2.3,2026-07-31
719,33.53658937991776,13.598074608904934,-7.757760809646008,31.355042888294548,35.718135871540966,10543,Mamaroneck,Westchester County,NY,1100042.0,0.0487693428339554,0.3922278419680811,-0.0806852043067838,0.0426140703036233,0.2738987400423205,0.0899864019850725,-0.0384112920957129,0.0077943723318621,3.4,2026-07-31
720,33.498487265976884,13.477737665463296,-7.757760809646008,31.11354851579515,35.883426016158616,11021,Great Neck,Nassau County,NY,1122444.0,0.0221014130879314,0.4123874667431781,0.0131054254763132,0.0454365683230839,0.3442377561707797,0.1684060399360373,-0.072578583923816,0.006652263711189,2.4,2026-07-31
721,33.32903476267565,13.357400722021662,-7.757760809646008,37.36882048709364,29.289249038257665,08736,Manasquan,Monmouth County,NJ,1234188.0,0.1410354228677132,0.5072925060643438,0.1129127668484688,0.0335983335863067,0.0689367553292477,0.1988126318745622,0.0812124050580056,-0.059282520700117,3.3,2026-07-31
722,33.234549477087164,13.237063778580024,-7.757760809646008,36.088254612179874,30.380844341994457,10505,Baldwin Place,Westchester County,NY,1075598.0,0.0993521305177015,0.3697558749223244,0.3528818173674697,,0.0577943732402299,0.1417828485473199,-0.1608124774521204,0.1476258311008325,3.6,2026-07-31
723,33.17000468545554,13.116726835138389,-7.757760809646008,31.532220269840955,34.80778910107013,07401,Allendale,Bergen County,NJ,1130097.0,0.0697738048107567,0.4191829868409975,0.0187205087777577,,0.0642540482539881,0.2341943992095325,-0.2964768147751897,0.1104633448503443,2.8,2026-07-31
724,33.10629059453939,12.996389891696747,-7.757760809646008,31.930224607152223,34.28235658192655,07046,Mountain Lakes,Morris County,NJ,1231359.0,0.0738434001102938,0.504997186916313,0.5849424552191156,,-0.2952108665235127,0.3683829975100028,-0.199001937995229,0.0212155488674981,2.7,2026-07-31
725,33.09261057692956,12.876052948255117,-7.757760809646008,37.09573599029158,29.08948516356753,08730,Brielle,Monmouth County,NJ,1328666.0,0.2302592604799741,0.5810542660801268,0.1404333790990684,,0.153364220600779,0.1773791670302336,-0.0254590527986149,-0.0073681662127193,3.3,2026-07-31
726,32.96044784854603,12.755716004813475,-7.757760809646008,35.04818573815457,30.872709958937488,07021,Essex Fells,Essex County,NJ,1482341.0,0.1268809596795432,0.6905018337226263,0.4710904323513727,,-0.1097062197171994,0.3223448442813457,-0.072463114114468,-0.0675219996035305,2.9,2026-07-31
727,32.907116513622654,12.63537906137184,-7.757760809646008,34.166255628116275,31.647977399129037,08502,Belle Mead,Somerset County,NJ,1025954.0,0.1216559229903428,0.3225016621529732,0.3301510852796188,,-0.3822570023501843,0.2860135434683376,-0.1104934556716372,0.0461562273049554,2.8,2026-07-31
728,32.84885004385336,12.515042117930204,-7.757760809646008,24.07323433169756,41.624465756009165,11206,New York,Kings County,NY,1153423.0,0.0766661883116008,0.4396128946457818,-0.032597722919526,0.0419280756863718,1.042971443884366,-0.1263247230815883,0.2040267919364993,0.0524827682509115,3.6,2026-07-31
729,32.7911610460514,12.394705174488568,-7.757760809646008,32.82647984887967,32.75584224322313,11560,Locust Valley,Nassau County,NY,1287119.0,0.0556583829386724,0.5492850982200306,0.0517282875302278,,0.1722010881190889,0.1227065343720542,-0.0785366962289568,-0.0576924327578642,2.9,2026-07-31
730,32.57226482929931,12.274368231046932,-7.757760809646008,35.524701802421106,29.619827856177512,07452,Glen Rock,Bergen County,NJ,1116906.0,0.1269467502898628,0.4074416692203737,0.3647871731228544,,-0.2423859064641231,0.2405430677533792,-0.0912103900443987,-0.084791356998705,2.8,2026-07-31
731,32.52202008560488,12.154031287605296,-7.757760809646008,33.73081265175594,31.31322751945381,07040,Maplewood,Essex County,NJ,976566.0,0.1040067513935557,0.273166092843649,0.3570503255626143,0.034241073626313,-0.1617546421288456,0.2361924272942901,-0.0085468576131031,0.0524261424297079,2.7,2026-07-31
732,32.50938271873368,12.033694344163658,-7.757760809646008,43.754497243101206,21.264268194366142,08008,Long Beach Township,Ocean County,NJ,1959722.0,0.1589745656161984,0.9696818119507552,1.1999463885785282,,0.9029970348027648,0.1507137195476384,0.079873262587121,-0.0798162342947674,2.7,2026-07-31
733,32.50232155287206,11.913357400722022,-7.757760809646008,34.16204022394704,30.84260288179709,10510,Briarcliff Manor,Westchester County,NY,1178572.0,0.1119070282859343,0.461182617764587,0.2742042107557392,,-0.2146864830182935,0.2227941036283081,0.0018340092899222,-0.0373655879002574,3.6,2026-07-31
734,32.316008637711874,11.793020457280386,-7.757760809646008,33.26894841370833,31.363068861715423,11023,Great Neck,Nassau County,NY,1536126.0,0.0727173588483229,0.726143071099898,0.2836199279053986,,0.4986187687667491,0.1431580663961298,-0.1504086177116406,0.0468876042230379,2.5,2026-07-31
735,32.29034143848571,11.672683513838749,-7.757760809646008,29.678351880822607,34.90233099614882,11530,Garden City,Nassau County,NY,1339544.0,0.0723774106237019,0.5892080494834122,0.4459849108086349,0.0536376714925015,-0.1195077114357474,0.2179609103194314,0.0747093437982808,-0.014929300807324,2.5,2026-07-31
736,32.14019430014167,11.552346570397113,-7.757760809646008,31.30047036904133,32.97991823124201,07058,Pine Brook,Morris County,NJ,939740.0,0.0243102035884618,0.2347270010205218,0.1466542760617883,0.0368138519194242,0.1054782006261436,0.1375903819709867,-0.2665232976089289,0.1681281603525389,2.4,2026-07-31
737,32.03998427690157,11.432009626955477,-7.757760809646008,33.11330883226217,30.966659721540967,07069,Watchung,Somerset County,NJ,1106303.0,0.0585739538221034,0.3979029787726844,0.4413675304756506,0.0275512205186987,-0.0266180448514454,0.1436212719818704,-0.1378763029483671,0.0176252015270555,2.6,2026-07-31
738,31.9603581542205,11.31167268351384,-7.757760809646008,35.63436610563321,28.286350202807785,07750,Monmouth Beach,Monmouth County,NJ,1164499.0,0.1122966622503764,0.4491699608666231,0.1242615497417798,0.0330399621601865,0.1585389826180285,0.1848507328916336,-0.1312839147555848,-0.0618376163092963,2.6,2026-07-31
739,31.792303192312296,11.1913357400722,-7.757760809646008,36.630154447031984,26.95445193759261,10533,Irvington,Westchester County,NY,1321738.0,0.044303300108336,0.5758269977956267,0.380347634514889,0.0343865296362045,0.1378101960347197,0.2677569227004458,-0.1399358583183865,-0.0283402319345175,3.0,2026-07-31
740,31.540495197221237,11.070998796630564,-7.757760809646008,30.199596672267177,32.88139372217529,07940,Madison,Morris County,NJ,1079886.0,0.0718395002536493,0.3737349292773881,0.0009677633245033,0.0387278392463035,-0.0566105134915908,0.2508807615915984,-0.0674281119007691,-0.0269337203576307,2.8,2026-07-31
741,31.49840363367514,10.95066185318893,-7.757760809646008,43.17002276227319,19.82678450507708,08735,Lavallette,Ocean County,NJ,1222858.0,0.134711972523489,0.4980697767081565,0.5887809729355826,0.0196261554459244,0.8758589386273179,0.033288810008428,-0.2351925198200373,-0.0046985506586183,3.0,2026-07-31
742,31.465388840252054,10.830324909747292,-7.757760809646008,30.137259824305406,32.793517856198704,07677,Woodcliff Lake,Bergen County,NJ,1292469.0,0.1150826223335034,0.5534330604530133,0.2756763422781443,,-0.0911973011660631,0.3213702962895971,-0.0075647016057462,0.0740460181854961,3.0,2026-07-31
743,31.393773062270924,10.709987966305656,-7.757760809646008,29.79051359261556,32.99703253192629,10522,Dobbs Ferry,Westchester County,NY,1033034.0,0.053062851581155,0.3293787589490158,0.1435675345485378,0.0489713036581977,-0.0578339350811749,0.2043685613338028,-0.0887868466134982,0.0637953626118473,2.9,2026-07-31
744,31.24826936481274,10.589651022864018,-7.757760809646008,29.744078653880106,32.752460075745375,11215,New York,Kings County,NY,1525203.0,-0.1556596764696514,0.7190063299421734,0.2633058345571033,0.0336611479721994,0.2152425906200281,0.3153211255018511,0.1103433114449163,0.0276751716035675,2.6,2026-07-31
745,31.04866438775852,10.469314079422382,-7.757760809646008,45.05142555119105,17.045903224325986,11976,Water Mill,Suffolk County,NY,5090000.0,0.1274292912925666,1.924156824005827,0.8270324769506505,0.2385068979505333,1.4510689122551887,0.2392416407341848,-0.007813786963549,0.2198780316639477,2.4,2026-07-31
746,31.02936264190528,10.348977135980746,-7.757760809646008,31.86826402789571,30.190461255914848,11771,Oyster Bay,Nassau County,NY,1349672.0,0.1044440705860928,0.5967410438845331,0.0363943568474862,,0.2558903358337356,0.0912332659241828,0.0311634872251165,-0.0220311838704121,3.0,2026-07-31
747,30.62313161764055,10.22864019253911,-7.757760809646008,32.56259374099603,28.68366949428507,10576,Pound Ridge,Westchester County,NY,1496599.0,0.1704350798671527,0.700074444906793,0.2158003231509848,,-0.1001336085330326,0.2786552200454968,-0.0038649642108055,-0.1219706375156374,3.6,2026-07-31
748,30.4916255214223,10.108303249097473,-7.757760809646008,37.71750266173961,23.265748381104988,07723,Deal,Monmouth County,NJ,4524126.0,0.2918855243384296,1.806303515239588,1.436802181739834,,1.4523865644201812,-0.1546110835161052,0.6616169000014924,-0.024239992572143,3.7,2026-07-31
749,30.485854862575607,9.987966305655837,-7.757760809646008,41.47109424771694,19.50061547743427,08738,Mantoloking,Ocean County,NJ,2232332.0,0.1733981108550789,1.0999260189709403,0.9096316875121762,,0.2997179655311146,0.2164989988781953,0.6906840329106121,-0.091828329992978,2.9,2026-07-31
750,30.446438200829245,9.8676293622142,-7.757760809646008,22.22215929593507,38.67071710572342,11103,New York,Queens County,NY,1049946.0,-0.2333262367487961,0.3456177016040413,0.3355415064843825,0.035523841987711,0.5307972565176555,0.0346292245342423,-0.0289164611912013,0.0131083168632815,0.8,2026-07-31
751,30.357784972048023,9.747292418772563,-7.757760809646008,28.11332026490764,32.60224967918841,07733,Holmdel Township,Monmouth County,NJ,1120866.0,0.0920832733704649,0.4109808639930445,0.4632374272188109,0.0413965556189463,0.0151485166352933,0.1819631524088024,-0.1179829029531376,0.0124715583323189,2.8,2026-07-31
752,30.217111086772817,9.626955475330927,-7.757760809646008,32.417849880826694,28.016372292718945,07650,Palisades Park,Bergen County,NJ,1012589.0,0.0933297572266717,0.3093892595058953,0.4250820248925624,0.0317011928918852,0.4794781613149073,0.0190476017814961,0.0968775780085202,-0.0527621643170303,2.5,2026-07-31
753,30.09144499364574,9.50661853188929,-7.757760809646008,32.782756899182544,27.400133088108937,07627,Demarest,Bergen County,NJ,1577112.0,0.2189037083953952,0.752474226260917,0.3800539242861767,,0.1360199490270239,0.2684830556634595,0.0663308320217854,-0.030493711561118,3.3,2026-07-31
754,29.91889878965737,9.386281588447654,-9.566160255699677,21.55105699640039,38.28674058291435,11216,New York,Kings County,NY,1234290.0,-0.1090096570086341,0.5073748821944779,0.0201933694160167,0.0353199782961496,0.610772409504819,0.0715290480345693,0.1701846779010782,0.0035672600334975,1.3,2026-07-31
755,29.881128048106376,9.265944645006016,-9.566160255699677,32.00905421060591,27.75320188560684,10804,New Rochelle,Westchester County,NY,1277528.0,0.1528659133796427,0.5418062891621975,0.2954832360876569,,-0.2584017642776282,0.3618712764120264,0.0840985569903107,-0.0099704308485468,3.5,2026-07-31
756,29.85089015240101,9.14560770156438,-9.566160255699677,30.89576830697939,28.806011997822637,07423,Ho Ho Kus,Bergen County,NJ,1376648.0,0.118325365067529,0.616530573498471,0.2924638128998325,,-0.1836774799413547,0.3349856874662208,-0.0890424461356058,-0.0747638129082621,3.5,2026-07-31
757,29.81995568223251,9.025270758122744,-9.566160255699677,29.57920239623285,30.060708968232163,11231,New York,Kings County,NY,1788288.0,-0.1780274221594147,0.8781379959287623,0.4212677853211701,0.0328800770635799,0.6582525627755611,0.184010967000944,0.1083622859479565,0.0443547813554359,2.2,2026-07-31
